"Step","eager-universe-7 - Smallest CBF constraint(unfiltered)","eager-universe-7 - Smallest CBF constraint(unfiltered)__MIN","eager-universe-7 - Smallest CBF constraint(unfiltered)__MAX"
"15763","-0.3408241271972656","-0.3408241271972656","-0.3408241271972656"
"15765","-0.13866348564624786","-0.13866348564624786","-0.13866348564624786"
"15767","-0.25140509009361267","-0.25140509009361267","-0.25140509009361267"
"15769","-0.190424382686615","-0.190424382686615","-0.190424382686615"
"15771","-0.3192330002784729","-0.3192330002784729","-0.3192330002784729"
"15773","-0.2689839005470276","-0.2689839005470276","-0.2689839005470276"
"15775","-0.193894162774086","-0.193894162774086","-0.193894162774086"
"15777","-0.4142257571220398","-0.4142257571220398","-0.4142257571220398"
"15779","-0.08852390944957733","-0.08852390944957733","-0.08852390944957733"
"15781","-0.14915648102760315","-0.14915648102760315","-0.14915648102760315"
"15783","-0.4986951947212219","-0.4986951947212219","-0.4986951947212219"
"15785","-0.48109424114227295","-0.48109424114227295","-0.48109424114227295"
"15787","0","0","0"
"15789","-0.3226431906223297","-0.3226431906223297","-0.3226431906223297"
"15791","-0.11836880445480347","-0.11836880445480347","-0.11836880445480347"
"15793","-0.11846938729286194","-0.11846938729286194","-0.11846938729286194"
"15795","-0.10651916265487671","-0.10651916265487671","-0.10651916265487671"
"15797","-0.6610981822013855","-0.6610981822013855","-0.6610981822013855"
"15799","0","0","0"
"15801","-0.11550240218639374","-0.11550240218639374","-0.11550240218639374"
"15803","-0.3193551301956177","-0.3193551301956177","-0.3193551301956177"
"15805","-0.2707637846469879","-0.2707637846469879","-0.2707637846469879"
"15807","0","0","0"
"15809","-0.46748441457748413","-0.46748441457748413","-0.46748441457748413"
"15811","-0.4964067339897156","-0.4964067339897156","-0.4964067339897156"
"15813","-0.20988669991493225","-0.20988669991493225","-0.20988669991493225"
"15815","-0.09494206309318542","-0.09494206309318542","-0.09494206309318542"
"15817","-0.07196488976478577","-0.07196488976478577","-0.07196488976478577"
"15819","-0.6626611351966858","-0.6626611351966858","-0.6626611351966858"
"15829","-0.5049265027046204","-0.5049265027046204","-0.5049265027046204"
"15831","-0.855807900428772","-0.855807900428772","-0.855807900428772"
"15833","0","0","0"
"15835","-0.7765582203865051","-0.7765582203865051","-0.7765582203865051"
"15837","-0.14549040794372559","-0.14549040794372559","-0.14549040794372559"
"15839","0","0","0"
"15841","-0.05758678913116455","-0.05758678913116455","-0.05758678913116455"
"15843","0","0","0"
"15845","-0.3019386827945709","-0.3019386827945709","-0.3019386827945709"
"15847","-0.2543237805366516","-0.2543237805366516","-0.2543237805366516"
"15849","-0.13236024975776672","-0.13236024975776672","-0.13236024975776672"
"15851","-0.5929886102676392","-0.5929886102676392","-0.5929886102676392"
"15853","-0.5146144032478333","-0.5146144032478333","-0.5146144032478333"
"15855","-0.549235463142395","-0.549235463142395","-0.549235463142395"
"15857","-0.14590930938720703","-0.14590930938720703","-0.14590930938720703"
"15859","0","0","0"
"15861","-0.33328133821487427","-0.33328133821487427","-0.33328133821487427"
"15863","-0.43128421902656555","-0.43128421902656555","-0.43128421902656555"
"15865","-0.7051122188568115","-0.7051122188568115","-0.7051122188568115"
"15867","-0.6293013691902161","-0.6293013691902161","-0.6293013691902161"
"15869","-1.2919989824295044","-1.2919989824295044","-1.2919989824295044"
"15871","-0.14571070671081543","-0.14571070671081543","-0.14571070671081543"
"15873","-0.14531295001506805","-0.14531295001506805","-0.14531295001506805"
"15875","-0.23037220537662506","-0.23037220537662506","-0.23037220537662506"
"15877","-1.4897900819778442","-1.4897900819778442","-1.4897900819778442"
"15879","-0.1514904797077179","-0.1514904797077179","-0.1514904797077179"
"15881","-0.06251446902751923","-0.06251446902751923","-0.06251446902751923"
"15883","-0.21460449695587158","-0.21460449695587158","-0.21460449695587158"
"15885","-0.7421785593032837","-0.7421785593032837","-0.7421785593032837"
"15887","-0.25795701146125793","-0.25795701146125793","-0.25795701146125793"
"15889","-0.18541739881038666","-0.18541739881038666","-0.18541739881038666"
"15891","-0.5787652730941772","-0.5787652730941772","-0.5787652730941772"
"15893","-0.882408618927002","-0.882408618927002","-0.882408618927002"
"15895","-0.7109366655349731","-0.7109366655349731","-0.7109366655349731"
"15897","-0.4341636896133423","-0.4341636896133423","-0.4341636896133423"
"15899","-0.14649564027786255","-0.14649564027786255","-0.14649564027786255"
"15901","-0.10303080081939697","-0.10303080081939697","-0.10303080081939697"
"15903","-0.4920332431793213","-0.4920332431793213","-0.4920332431793213"
"15905","-0.7374051213264465","-0.7374051213264465","-0.7374051213264465"
"15907","-0.5790988206863403","-0.5790988206863403","-0.5790988206863403"
"15909","-0.08886930346488953","-0.08886930346488953","-0.08886930346488953"
"15911","-0.057422935962677","-0.057422935962677","-0.057422935962677"
"15913","-0.05939236655831337","-0.05939236655831337","-0.05939236655831337"
"15915","-0.12579351663589478","-0.12579351663589478","-0.12579351663589478"
"15917","-0.9212225675582886","-0.9212225675582886","-0.9212225675582886"
"15919","-0.5799131989479065","-0.5799131989479065","-0.5799131989479065"
"15921","-1.2248884439468384","-1.2248884439468384","-1.2248884439468384"
"15923","-0.09117349237203598","-0.09117349237203598","-0.09117349237203598"
"15925","-0.21609318256378174","-0.21609318256378174","-0.21609318256378174"
"15927","-0.24887287616729736","-0.24887287616729736","-0.24887287616729736"
"15929","-0.8545955419540405","-0.8545955419540405","-0.8545955419540405"
"15931","-0.27115577459335327","-0.27115577459335327","-0.27115577459335327"
"15933","-0.0017465949058532715","-0.0017465949058532715","-0.0017465949058532715"
"15935","-0.5883162021636963","-0.5883162021636963","-0.5883162021636963"
"15937","-0.17308136820793152","-0.17308136820793152","-0.17308136820793152"
"15939","-0.33117014169692993","-0.33117014169692993","-0.33117014169692993"
"15941","0","0","0"
"15943","-0.6123228073120117","-0.6123228073120117","-0.6123228073120117"
"15945","-0.1328674554824829","-0.1328674554824829","-0.1328674554824829"
"15947","-0.8834429979324341","-0.8834429979324341","-0.8834429979324341"
"15949","-0.22935402393341064","-0.22935402393341064","-0.22935402393341064"
"15951","-0.0986444354057312","-0.0986444354057312","-0.0986444354057312"
"15953","-0.17262783646583557","-0.17262783646583557","-0.17262783646583557"
"15955","-0.04243278503417969","-0.04243278503417969","-0.04243278503417969"
"15957","-0.31405675411224365","-0.31405675411224365","-0.31405675411224365"
"15959","-0.25209593772888184","-0.25209593772888184","-0.25209593772888184"
"15961","-0.3704577386379242","-0.3704577386379242","-0.3704577386379242"
"15963","-0.0665057897567749","-0.0665057897567749","-0.0665057897567749"
"15965","-0.3146253526210785","-0.3146253526210785","-0.3146253526210785"
"15967","-0.7387023568153381","-0.7387023568153381","-0.7387023568153381"
"15969","-0.7884652018547058","-0.7884652018547058","-0.7884652018547058"
"15971","-0.311551570892334","-0.311551570892334","-0.311551570892334"
"15973","-0.6910796761512756","-0.6910796761512756","-0.6910796761512756"
"15975","-0.27024203538894653","-0.27024203538894653","-0.27024203538894653"
"15977","-0.6394271850585938","-0.6394271850585938","-0.6394271850585938"
"15979","-0.2512739896774292","-0.2512739896774292","-0.2512739896774292"
"15981","-0.5192911624908447","-0.5192911624908447","-0.5192911624908447"
"15983","-0.20213952660560608","-0.20213952660560608","-0.20213952660560608"
"15985","-0.2386206090450287","-0.2386206090450287","-0.2386206090450287"
"15987","-0.5933513641357422","-0.5933513641357422","-0.5933513641357422"
"15989","-0.4331519603729248","-0.4331519603729248","-0.4331519603729248"
"15991","-0.3144840598106384","-0.3144840598106384","-0.3144840598106384"
"15993","-1.1593043804168701","-1.1593043804168701","-1.1593043804168701"
"15995","-0.06838158518075943","-0.06838158518075943","-0.06838158518075943"
"15997","-0.4418869912624359","-0.4418869912624359","-0.4418869912624359"
"15999","-0.10969394445419312","-0.10969394445419312","-0.10969394445419312"
"16001","-0.3448559641838074","-0.3448559641838074","-0.3448559641838074"
"16003","-0.5641261339187622","-0.5641261339187622","-0.5641261339187622"
"16005","-1.1279547214508057","-1.1279547214508057","-1.1279547214508057"
"16007","-0.10409154742956161","-0.10409154742956161","-0.10409154742956161"
"16009","-0.6820676326751709","-0.6820676326751709","-0.6820676326751709"
"16011","-0.25044092535972595","-0.25044092535972595","-0.25044092535972595"
"16013","-0.038774505257606506","-0.038774505257606506","-0.038774505257606506"
"16015","-0.23178759217262268","-0.23178759217262268","-0.23178759217262268"
"16017","-0.660888135433197","-0.660888135433197","-0.660888135433197"
"16019","-0.09768232703208923","-0.09768232703208923","-0.09768232703208923"
"16021","-0.9504587650299072","-0.9504587650299072","-0.9504587650299072"
"16023","-0.34049662947654724","-0.34049662947654724","-0.34049662947654724"
"16025","-0.02944856882095337","-0.02944856882095337","-0.02944856882095337"
"16027","-0.1578226387500763","-0.1578226387500763","-0.1578226387500763"
"16029","-0.6636785864830017","-0.6636785864830017","-0.6636785864830017"
"16031","-0.3515419363975525","-0.3515419363975525","-0.3515419363975525"
"16033","-0.1377074122428894","-0.1377074122428894","-0.1377074122428894"
"16035","0","0","0"
"16037","-0.10264524817466736","-0.10264524817466736","-0.10264524817466736"
"16039","-0.3823575973510742","-0.3823575973510742","-0.3823575973510742"
"16041","-0.8579233288764954","-0.8579233288764954","-0.8579233288764954"
"16043","-0.06039480119943619","-0.06039480119943619","-0.06039480119943619"
"16045","-0.5508925914764404","-0.5508925914764404","-0.5508925914764404"
"16047","-0.10925903171300888","-0.10925903171300888","-0.10925903171300888"
"16049","-0.17824625968933105","-0.17824625968933105","-0.17824625968933105"
"16051","-0.12283754348754883","-0.12283754348754883","-0.12283754348754883"
"16053","-0.14447158575057983","-0.14447158575057983","-0.14447158575057983"
"16055","-0.09346483647823334","-0.09346483647823334","-0.09346483647823334"
"16057","-0.0395624116063118","-0.0395624116063118","-0.0395624116063118"
"16059","-0.5102862119674683","-0.5102862119674683","-0.5102862119674683"
"16061","-0.12896987795829773","-0.12896987795829773","-0.12896987795829773"
"16063","-0.2515977919101715","-0.2515977919101715","-0.2515977919101715"
"16065","-0.1263267695903778","-0.1263267695903778","-0.1263267695903778"
"16067","-0.41955411434173584","-0.41955411434173584","-0.41955411434173584"
"16069","-0.046650126576423645","-0.046650126576423645","-0.046650126576423645"
"16071","-0.38353100419044495","-0.38353100419044495","-0.38353100419044495"
"16073","-0.35350149869918823","-0.35350149869918823","-0.35350149869918823"
"16075","-0.4381749629974365","-0.4381749629974365","-0.4381749629974365"
"16077","0","0","0"
"16079","-0.013015598058700562","-0.013015598058700562","-0.013015598058700562"
"16081","-0.18109247088432312","-0.18109247088432312","-0.18109247088432312"
"16083","-0.18108919262886047","-0.18108919262886047","-0.18108919262886047"
"16085","-0.26629891991615295","-0.26629891991615295","-0.26629891991615295"
"16087","-0.34204885363578796","-0.34204885363578796","-0.34204885363578796"
"16089","-0.49584031105041504","-0.49584031105041504","-0.49584031105041504"
"16091","-0.06779788434505463","-0.06779788434505463","-0.06779788434505463"
"16093","-0.12294688820838928","-0.12294688820838928","-0.12294688820838928"
"16095","-0.5958659052848816","-0.5958659052848816","-0.5958659052848816"
"16097","-0.31417274475097656","-0.31417274475097656","-0.31417274475097656"
"16099","-1.0401992797851562","-1.0401992797851562","-1.0401992797851562"
"16101","-0.28999119997024536","-0.28999119997024536","-0.28999119997024536"
"16103","-0.5876505374908447","-0.5876505374908447","-0.5876505374908447"
"16105","-0.44219332933425903","-0.44219332933425903","-0.44219332933425903"
"16107","-0.2974131405353546","-0.2974131405353546","-0.2974131405353546"
"16109","-0.6060559749603271","-0.6060559749603271","-0.6060559749603271"
"16111","-0.6264964938163757","-0.6264964938163757","-0.6264964938163757"
"16113","-0.33830705285072327","-0.33830705285072327","-0.33830705285072327"
"16115","-0.6997898817062378","-0.6997898817062378","-0.6997898817062378"
"16117","-0.31283077597618103","-0.31283077597618103","-0.31283077597618103"
"16119","-0.233127623796463","-0.233127623796463","-0.233127623796463"
"16121","-0.40900078415870667","-0.40900078415870667","-0.40900078415870667"
"16123","0","0","0"
"16133","-0.7033566236495972","-0.7033566236495972","-0.7033566236495972"
"16135","-0.05065517872571945","-0.05065517872571945","-0.05065517872571945"
"16137","-0.6151320338249207","-0.6151320338249207","-0.6151320338249207"
"16139","-0.8540165424346924","-0.8540165424346924","-0.8540165424346924"
"16141","-0.12456010282039642","-0.12456010282039642","-0.12456010282039642"
"16143","-0.1596253216266632","-0.1596253216266632","-0.1596253216266632"
"16145","-0.30111896991729736","-0.30111896991729736","-0.30111896991729736"
"16147","-0.5618037581443787","-0.5618037581443787","-0.5618037581443787"
"16149","-0.24112872779369354","-0.24112872779369354","-0.24112872779369354"
"16151","-0.036190465092659","-0.036190465092659","-0.036190465092659"
"16157","-1.1132680177688599","-1.1132680177688599","-1.1132680177688599"
"16159","-0.2782817482948303","-0.2782817482948303","-0.2782817482948303"
"16161","-1.0841141939163208","-1.0841141939163208","-1.0841141939163208"
"16163","-0.03451915085315704","-0.03451915085315704","-0.03451915085315704"
"16165","-0.44235244393348694","-0.44235244393348694","-0.44235244393348694"
"16167","-0.7060174345970154","-0.7060174345970154","-0.7060174345970154"
"16169","-0.2512497007846832","-0.2512497007846832","-0.2512497007846832"
"16171","-0.279460072517395","-0.279460072517395","-0.279460072517395"
"16173","-0.1027144193649292","-0.1027144193649292","-0.1027144193649292"
"16175","-0.24435102939605713","-0.24435102939605713","-0.24435102939605713"
"16177","-1.1119743585586548","-1.1119743585586548","-1.1119743585586548"
"16179","-0.38578903675079346","-0.38578903675079346","-0.38578903675079346"
"16181","-0.38331764936447144","-0.38331764936447144","-0.38331764936447144"
"16183","-0.39004018902778625","-0.39004018902778625","-0.39004018902778625"
"16185","-0.059951573610305786","-0.059951573610305786","-0.059951573610305786"
"16187","-0.18634013831615448","-0.18634013831615448","-0.18634013831615448"
"16189","-0.28066718578338623","-0.28066718578338623","-0.28066718578338623"
"16191","-0.2785891890525818","-0.2785891890525818","-0.2785891890525818"
"16193","-0.19839322566986084","-0.19839322566986084","-0.19839322566986084"
"16195","-0.193466454744339","-0.193466454744339","-0.193466454744339"
"16197","-0.17278896272182465","-0.17278896272182465","-0.17278896272182465"
"16199","-0.4821760952472687","-0.4821760952472687","-0.4821760952472687"
