"Step","still-disco-8 - Smallest CBF constraint(unfiltered)","still-disco-8 - Smallest CBF constraint(unfiltered)__MIN","still-disco-8 - Smallest CBF constraint(unfiltered)__MAX"
"24315","-0.901925802230835","-0.901925802230835","-0.901925802230835"
"24319","-0.5865569114685059","-0.5865569114685059","-0.5865569114685059"
"24321","0","0","0"
"24323","0","0","0"
"24339","-0.17795820534229279","-0.17795820534229279","-0.17795820534229279"
"24341","-0.0742497444152832","-0.0742497444152832","-0.0742497444152832"
"24347","-0.6372225284576416","-0.6372225284576416","-0.6372225284576416"
"24355","-0.05627274513244629","-0.05627274513244629","-0.05627274513244629"
"24363","-0.22339019179344177","-0.22339019179344177","-0.22339019179344177"
"24365","-0.08864385634660721","-0.08864385634660721","-0.08864385634660721"
"24367","-0.18951654434204102","-0.18951654434204102","-0.18951654434204102"
"24369","-0.5647013187408447","-0.5647013187408447","-0.5647013187408447"
"24371","-0.5396659970283508","-0.5396659970283508","-0.5396659970283508"
"24373","-0.23680561780929565","-0.23680561780929565","-0.23680561780929565"
"24381","-0.3504493236541748","-0.3504493236541748","-0.3504493236541748"
"24389","-0.4020150303840637","-0.4020150303840637","-0.4020150303840637"
"24391","-0.3919636905193329","-0.3919636905193329","-0.3919636905193329"
"24395","-0.1251852810382843","-0.1251852810382843","-0.1251852810382843"
"24399","-0.3871184289455414","-0.3871184289455414","-0.3871184289455414"
"24401","-0.3015051484107971","-0.3015051484107971","-0.3015051484107971"
"24403","-0.009639282710850239","-0.009639282710850239","-0.009639282710850239"
"24405","-0.1675041913986206","-0.1675041913986206","-0.1675041913986206"
"24409","-0.13795402646064758","-0.13795402646064758","-0.13795402646064758"
"24411","-0.4493395984172821","-0.4493395984172821","-0.4493395984172821"
"24413","-0.25883054733276367","-0.25883054733276367","-0.25883054733276367"
"24415","0","0","0"
"24419","-0.10255113244056702","-0.10255113244056702","-0.10255113244056702"
"24433","-0.24420438706874847","-0.24420438706874847","-0.24420438706874847"
"24435","-0.07265260815620422","-0.07265260815620422","-0.07265260815620422"
"24437","-0.3111615478992462","-0.3111615478992462","-0.3111615478992462"
"24443","-0.11427649110555649","-0.11427649110555649","-0.11427649110555649"
"24445","-0.0685117095708847","-0.0685117095708847","-0.0685117095708847"
"24453","-0.3207218647003174","-0.3207218647003174","-0.3207218647003174"
"24455","0","0","0"
"24459","-0.023659080266952515","-0.023659080266952515","-0.023659080266952515"
"24461","0","0","0"
"24463","0","0","0"
"24465","-0.1470649242401123","-0.1470649242401123","-0.1470649242401123"
"24469","-0.6087181568145752","-0.6087181568145752","-0.6087181568145752"
"24471","-0.1611481010913849","-0.1611481010913849","-0.1611481010913849"
"24475","-0.18750673532485962","-0.18750673532485962","-0.18750673532485962"
"24477","-0.19012732803821564","-0.19012732803821564","-0.19012732803821564"
"24479","-0.19469323754310608","-0.19469323754310608","-0.19469323754310608"
"24483","-0.22506467998027802","-0.22506467998027802","-0.22506467998027802"
"24487","-0.26636406779289246","-0.26636406779289246","-0.26636406779289246"
"24493","-0.22360260784626007","-0.22360260784626007","-0.22360260784626007"
"24501","-0.25377315282821655","-0.25377315282821655","-0.25377315282821655"
"24503","-0.14771316945552826","-0.14771316945552826","-0.14771316945552826"
"24505","-0.16318351030349731","-0.16318351030349731","-0.16318351030349731"
"24511","0","0","0"
"24513","-0.04201143980026245","-0.04201143980026245","-0.04201143980026245"
"24519","-0.14714516699314117","-0.14714516699314117","-0.14714516699314117"
"24521","-0.13436034321784973","-0.13436034321784973","-0.13436034321784973"
"24523","-0.03776092454791069","-0.03776092454791069","-0.03776092454791069"
"24527","-0.4483417868614197","-0.4483417868614197","-0.4483417868614197"
"24529","-0.32341623306274414","-0.32341623306274414","-0.32341623306274414"
"24531","-0.2845643162727356","-0.2845643162727356","-0.2845643162727356"
"24539","-0.11064708232879639","-0.11064708232879639","-0.11064708232879639"
"24541","-0.1666737198829651","-0.1666737198829651","-0.1666737198829651"
"24547","-0.10410746186971664","-0.10410746186971664","-0.10410746186971664"
"24551","-0.06998708844184875","-0.06998708844184875","-0.06998708844184875"
"24553","-0.14694857597351074","-0.14694857597351074","-0.14694857597351074"
"24557","-0.5446679592132568","-0.5446679592132568","-0.5446679592132568"
"24559","-0.12272865325212479","-0.12272865325212479","-0.12272865325212479"
"24561","-0.007762327790260315","-0.007762327790260315","-0.007762327790260315"
"24565","-0.1300521194934845","-0.1300521194934845","-0.1300521194934845"
"24567","-0.9041456580162048","-0.9041456580162048","-0.9041456580162048"
"24569","0","0","0"
"24571","-0.16286708414554596","-0.16286708414554596","-0.16286708414554596"
"24573","-0.5086472630500793","-0.5086472630500793","-0.5086472630500793"
"24577","-0.21574009954929352","-0.21574009954929352","-0.21574009954929352"
"24579","-0.2390895038843155","-0.2390895038843155","-0.2390895038843155"
"24581","-0.09544643759727478","-0.09544643759727478","-0.09544643759727478"
"24583","-0.0631212517619133","-0.0631212517619133","-0.0631212517619133"
"24585","-0.13325947523117065","-0.13325947523117065","-0.13325947523117065"
"24587","-0.04576492682099342","-0.04576492682099342","-0.04576492682099342"
"24589","-0.26211434602737427","-0.26211434602737427","-0.26211434602737427"
"24599","-0.1719653159379959","-0.1719653159379959","-0.1719653159379959"
"24611","-0.10837385803461075","-0.10837385803461075","-0.10837385803461075"
"24613","-0.04718269407749176","-0.04718269407749176","-0.04718269407749176"
"24617","-0.011252310127019882","-0.011252310127019882","-0.011252310127019882"
"24627","-0.09000503271818161","-0.09000503271818161","-0.09000503271818161"
"24629","-0.10097017139196396","-0.10097017139196396","-0.10097017139196396"
"24631","0","0","0"
"24639","-0.1377556174993515","-0.1377556174993515","-0.1377556174993515"
"24651","-0.20245902240276337","-0.20245902240276337","-0.20245902240276337"
"24663","-0.7276116609573364","-0.7276116609573364","-0.7276116609573364"
"24671","-0.07729936391115189","-0.07729936391115189","-0.07729936391115189"
"24673","-0.33614832162857056","-0.33614832162857056","-0.33614832162857056"
"24687","-0.20321618020534515","-0.20321618020534515","-0.20321618020534515"
"24689","-0.18799127638339996","-0.18799127638339996","-0.18799127638339996"
"24693","-0.15760621428489685","-0.15760621428489685","-0.15760621428489685"
"24695","-0.27891167998313904","-0.27891167998313904","-0.27891167998313904"
"24699","-0.11572277545928955","-0.11572277545928955","-0.11572277545928955"
"24701","-0.18967771530151367","-0.18967771530151367","-0.18967771530151367"
"24703","-0.2544846534729004","-0.2544846534729004","-0.2544846534729004"
"24705","-0.20455195009708405","-0.20455195009708405","-0.20455195009708405"
"24709","-0.6738439798355103","-0.6738439798355103","-0.6738439798355103"
"24713","-0.28133392333984375","-0.28133392333984375","-0.28133392333984375"
"24715","-0.30721747875213623","-0.30721747875213623","-0.30721747875213623"
"24717","-0.29107028245925903","-0.29107028245925903","-0.29107028245925903"
"24721","-0.00793191697448492","-0.00793191697448492","-0.00793191697448492"
"24725","-0.17816270887851715","-0.17816270887851715","-0.17816270887851715"
"24727","-0.08060947060585022","-0.08060947060585022","-0.08060947060585022"
"24729","-0.339569091796875","-0.339569091796875","-0.339569091796875"
"24731","-0.13008995354175568","-0.13008995354175568","-0.13008995354175568"
"24733","-0.24175798892974854","-0.24175798892974854","-0.24175798892974854"
"24735","-0.46367692947387695","-0.46367692947387695","-0.46367692947387695"
"24741","-0.025815507397055626","-0.025815507397055626","-0.025815507397055626"
"24743","-0.17051005363464355","-0.17051005363464355","-0.17051005363464355"
"24747","0","0","0"
"24749","-0.7799650430679321","-0.7799650430679321","-0.7799650430679321"
"24755","-0.24291867017745972","-0.24291867017745972","-0.24291867017745972"
"24761","-0.03832775354385376","-0.03832775354385376","-0.03832775354385376"
"24771","-0.40809810161590576","-0.40809810161590576","-0.40809810161590576"
"24773","-0.06567399203777313","-0.06567399203777313","-0.06567399203777313"
"24775","-0.04426372051239014","-0.04426372051239014","-0.04426372051239014"
"24787","-0.13085231184959412","-0.13085231184959412","-0.13085231184959412"
"24791","-0.20918534696102142","-0.20918534696102142","-0.20918534696102142"
"24793","-0.3065989315509796","-0.3065989315509796","-0.3065989315509796"
"24807","-0.07611119747161865","-0.07611119747161865","-0.07611119747161865"
"24809","-0.3836694657802582","-0.3836694657802582","-0.3836694657802582"
"24815","-0.01745450869202614","-0.01745450869202614","-0.01745450869202614"
"24817","-0.0627722516655922","-0.0627722516655922","-0.0627722516655922"
"24819","-0.02024674415588379","-0.02024674415588379","-0.02024674415588379"
"24821","-0.3718249797821045","-0.3718249797821045","-0.3718249797821045"
"24823","-0.22943061590194702","-0.22943061590194702","-0.22943061590194702"
"24831","-0.048338353633880615","-0.048338353633880615","-0.048338353633880615"
"24833","-0.3378569483757019","-0.3378569483757019","-0.3378569483757019"
"24835","-0.32538628578186035","-0.32538628578186035","-0.32538628578186035"
"24837","-0.22258208692073822","-0.22258208692073822","-0.22258208692073822"
"24839","-0.5032982230186462","-0.5032982230186462","-0.5032982230186462"
"24841","-0.32377344369888306","-0.32377344369888306","-0.32377344369888306"
"24849","-0.16716377437114716","-0.16716377437114716","-0.16716377437114716"
"24859","-0.09191129356622696","-0.09191129356622696","-0.09191129356622696"
"24861","-0.16050978004932404","-0.16050978004932404","-0.16050978004932404"
"24863","-0.1702636331319809","-0.1702636331319809","-0.1702636331319809"
"24865","-0.06154546141624451","-0.06154546141624451","-0.06154546141624451"
"24869","-0.05460735782980919","-0.05460735782980919","-0.05460735782980919"
"24873","-0.42032796144485474","-0.42032796144485474","-0.42032796144485474"
"24875","-0.10012926906347275","-0.10012926906347275","-0.10012926906347275"
"24877","-0.11012560874223709","-0.11012560874223709","-0.11012560874223709"
"24879","-0.10826709866523743","-0.10826709866523743","-0.10826709866523743"
"24881","-0.8076483011245728","-0.8076483011245728","-0.8076483011245728"
"24883","-0.05995357409119606","-0.05995357409119606","-0.05995357409119606"
"24885","-0.5396571755409241","-0.5396571755409241","-0.5396571755409241"
"24889","-0.2536916732788086","-0.2536916732788086","-0.2536916732788086"
"24911","-0.07256902754306793","-0.07256902754306793","-0.07256902754306793"
"24913","-0.14295317232608795","-0.14295317232608795","-0.14295317232608795"
"24915","-0.1913476288318634","-0.1913476288318634","-0.1913476288318634"
"24917","-0.2159346342086792","-0.2159346342086792","-0.2159346342086792"
"24919","-0.20837344229221344","-0.20837344229221344","-0.20837344229221344"
"24925","-0.0446297861635685","-0.0446297861635685","-0.0446297861635685"
"24927","-0.131984680891037","-0.131984680891037","-0.131984680891037"
"24941","-0.18268387019634247","-0.18268387019634247","-0.18268387019634247"
"24943","-0.07286262512207031","-0.07286262512207031","-0.07286262512207031"
"24947","-0.19444294273853302","-0.19444294273853302","-0.19444294273853302"
"24951","-0.14354537427425385","-0.14354537427425385","-0.14354537427425385"
"24953","-0.1998564451932907","-0.1998564451932907","-0.1998564451932907"
"24955","-0.3036567270755768","-0.3036567270755768","-0.3036567270755768"
"24957","-0.14603763818740845","-0.14603763818740845","-0.14603763818740845"
"24963","-0.2512438893318176","-0.2512438893318176","-0.2512438893318176"
"24965","0","0","0"
"24967","-0.161514550447464","-0.161514550447464","-0.161514550447464"
"24985","-0.5859805345535278","-0.5859805345535278","-0.5859805345535278"
"24987","-0.018270570784807205","-0.018270570784807205","-0.018270570784807205"
"24991","-0.0988592803478241","-0.0988592803478241","-0.0988592803478241"
"24993","-0.30699622631073","-0.30699622631073","-0.30699622631073"
"24999","-0.1444956362247467","-0.1444956362247467","-0.1444956362247467"
"25005","-0.06033053621649742","-0.06033053621649742","-0.06033053621649742"
"25009","-0.39730262756347656","-0.39730262756347656","-0.39730262756347656"
"25017","-0.38507407903671265","-0.38507407903671265","-0.38507407903671265"
"25019","-0.09989622980356216","-0.09989622980356216","-0.09989622980356216"
"25021","-0.49880480766296387","-0.49880480766296387","-0.49880480766296387"
"25025","-0.3220731019973755","-0.3220731019973755","-0.3220731019973755"
"25041","0","0","0"
"25043","-0.03708910569548607","-0.03708910569548607","-0.03708910569548607"
"25045","-0.0037257790099829435","-0.0037257790099829435","-0.0037257790099829435"
"25057","-0.10820630937814713","-0.10820630937814713","-0.10820630937814713"
"25061","-0.2037406712770462","-0.2037406712770462","-0.2037406712770462"
"25067","-0.2975028455257416","-0.2975028455257416","-0.2975028455257416"
"25069","-0.2879312336444855","-0.2879312336444855","-0.2879312336444855"
"25071","-0.24728581309318542","-0.24728581309318542","-0.24728581309318542"
"25077","-0.15222474932670593","-0.15222474932670593","-0.15222474932670593"
"25079","0","0","0"
"25089","-0.03970537334680557","-0.03970537334680557","-0.03970537334680557"
"25091","-0.038867510855197906","-0.038867510855197906","-0.038867510855197906"
"25093","-0.02502376213669777","-0.02502376213669777","-0.02502376213669777"
"25101","-0.022283263504505157","-0.022283263504505157","-0.022283263504505157"
"25103","0","0","0"
"25111","-0.21408598124980927","-0.21408598124980927","-0.21408598124980927"
"25113","-0.29890531301498413","-0.29890531301498413","-0.29890531301498413"
"25115","-0.209396094083786","-0.209396094083786","-0.209396094083786"
"25117","0","0","0"
"25121","-0.07293836772441864","-0.07293836772441864","-0.07293836772441864"
"25123","-0.11755050718784332","-0.11755050718784332","-0.11755050718784332"
"25127","-0.37906479835510254","-0.37906479835510254","-0.37906479835510254"
"25133","0","0","0"
"25139","-0.08258428424596786","-0.08258428424596786","-0.08258428424596786"
"25141","-0.33106470108032227","-0.33106470108032227","-0.33106470108032227"
"25153","-0.4744935631752014","-0.4744935631752014","-0.4744935631752014"
"25155","-0.10930673032999039","-0.10930673032999039","-0.10930673032999039"
"25159","-0.0639779195189476","-0.0639779195189476","-0.0639779195189476"
"25165","-0.14663854241371155","-0.14663854241371155","-0.14663854241371155"
"25171","-0.3442361354827881","-0.3442361354827881","-0.3442361354827881"
"25173","-0.059247639030218124","-0.059247639030218124","-0.059247639030218124"
"25175","-0.2152404487133026","-0.2152404487133026","-0.2152404487133026"
"25179","-0.059033412486314774","-0.059033412486314774","-0.059033412486314774"
