"Step","resilient-blaze-9 - Smallest CBF constraint(unfiltered)","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MIN","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MAX"
"29809","-0.8313239216804504","-0.8313239216804504","-0.8313239216804504"
"29815","-0.5920058488845825","-0.5920058488845825","-0.5920058488845825"
"29819","-0.3684535324573517","-0.3684535324573517","-0.3684535324573517"
"29821","-0.7141129970550537","-0.7141129970550537","-0.7141129970550537"
"29823","-0.22432726621627808","-0.22432726621627808","-0.22432726621627808"
"29833","-0.19895899295806885","-0.19895899295806885","-0.19895899295806885"
"29835","-1.060803771018982","-1.060803771018982","-1.060803771018982"
"29839","-0.22152402997016907","-0.22152402997016907","-0.22152402997016907"
"29845","-0.4809682369232178","-0.4809682369232178","-0.4809682369232178"
"29847","-0.7450845241546631","-0.7450845241546631","-0.7450845241546631"
"29849","-0.7328658103942871","-0.7328658103942871","-0.7328658103942871"
"29851","-0.3894789516925812","-0.3894789516925812","-0.3894789516925812"
"29853","-0.22982925176620483","-0.22982925176620483","-0.22982925176620483"
"29855","-0.602461576461792","-0.602461576461792","-0.602461576461792"
"29859","-0.24716690182685852","-0.24716690182685852","-0.24716690182685852"
"29865","-0.41026026010513306","-0.41026026010513306","-0.41026026010513306"
"29869","-0.07721762359142303","-0.07721762359142303","-0.07721762359142303"
"29873","-0.21168483793735504","-0.21168483793735504","-0.21168483793735504"
"29877","-0.2882649302482605","-0.2882649302482605","-0.2882649302482605"
"29883","-1.2287074327468872","-1.2287074327468872","-1.2287074327468872"
"29889","0","0","0"
"29893","0","0","0"
"29895","-0.19914880394935608","-0.19914880394935608","-0.19914880394935608"
"29897","-0.9728890061378479","-0.9728890061378479","-0.9728890061378479"
"29899","-0.28189900517463684","-0.28189900517463684","-0.28189900517463684"
"29905","-0.32612186670303345","-0.32612186670303345","-0.32612186670303345"
"29907","-0.31159788370132446","-0.31159788370132446","-0.31159788370132446"
"29911","-0.45234036445617676","-0.45234036445617676","-0.45234036445617676"
"29915","-0.34658312797546387","-0.34658312797546387","-0.34658312797546387"
"29917","-0.5215017199516296","-0.5215017199516296","-0.5215017199516296"
"29919","-0.7958299517631531","-0.7958299517631531","-0.7958299517631531"
"29925","-0.3754395842552185","-0.3754395842552185","-0.3754395842552185"
"29931","-0.8126344084739685","-0.8126344084739685","-0.8126344084739685"
"29933","-0.06333750486373901","-0.06333750486373901","-0.06333750486373901"
"29937","-0.19966340065002441","-0.19966340065002441","-0.19966340065002441"
"29939","-0.4128187298774719","-0.4128187298774719","-0.4128187298774719"
"29943","-0.3320832848548889","-0.3320832848548889","-0.3320832848548889"
"29945","-0.5607523918151855","-0.5607523918151855","-0.5607523918151855"
"29947","-0.6617140769958496","-0.6617140769958496","-0.6617140769958496"
"29949","-0.7574785947799683","-0.7574785947799683","-0.7574785947799683"
"29951","-0.26499438285827637","-0.26499438285827637","-0.26499438285827637"
"29955","-0.5163580179214478","-0.5163580179214478","-0.5163580179214478"
"29959","-0.2216264009475708","-0.2216264009475708","-0.2216264009475708"
"29961","-0.5627857446670532","-0.5627857446670532","-0.5627857446670532"
"29971","-0.7932224869728088","-0.7932224869728088","-0.7932224869728088"
"29973","-0.3819551467895508","-0.3819551467895508","-0.3819551467895508"
"29975","-0.4835032820701599","-0.4835032820701599","-0.4835032820701599"
"29977","-0.9015458822250366","-0.9015458822250366","-0.9015458822250366"
"29979","-0.28909605741500854","-0.28909605741500854","-0.28909605741500854"
"29983","-0.9753460884094238","-0.9753460884094238","-0.9753460884094238"
"29985","-0.1749292016029358","-0.1749292016029358","-0.1749292016029358"
"29987","-0.3225918710231781","-0.3225918710231781","-0.3225918710231781"
"29991","-0.5335127115249634","-0.5335127115249634","-0.5335127115249634"
"29999","-0.5884613990783691","-0.5884613990783691","-0.5884613990783691"
"30001","-0.6683666110038757","-0.6683666110038757","-0.6683666110038757"
"30003","-1.7954331636428833","-1.7954331636428833","-1.7954331636428833"
"30009","-0.7909314632415771","-0.7909314632415771","-0.7909314632415771"
"30011","-0.9910195469856262","-0.9910195469856262","-0.9910195469856262"
"30015","-0.15501028299331665","-0.15501028299331665","-0.15501028299331665"
"30027","-0.5399372577667236","-0.5399372577667236","-0.5399372577667236"
"30033","-0.5501409769058228","-0.5501409769058228","-0.5501409769058228"
"30039","-0.12946276366710663","-0.12946276366710663","-0.12946276366710663"
"30041","-0.37888428568840027","-0.37888428568840027","-0.37888428568840027"
"30045","-0.7571120262145996","-0.7571120262145996","-0.7571120262145996"
"30049","-0.6569780111312866","-0.6569780111312866","-0.6569780111312866"
"30051","-0.4493398666381836","-0.4493398666381836","-0.4493398666381836"
"30053","-0.6206550598144531","-0.6206550598144531","-0.6206550598144531"
"30055","-0.05131766200065613","-0.05131766200065613","-0.05131766200065613"
"30057","-0.11259639263153076","-0.11259639263153076","-0.11259639263153076"
"30059","-0.6560103893280029","-0.6560103893280029","-0.6560103893280029"
"30063","-0.8142596483230591","-0.8142596483230591","-0.8142596483230591"
"30067","-0.6757224798202515","-0.6757224798202515","-0.6757224798202515"
"30085","-0.32085704803466797","-0.32085704803466797","-0.32085704803466797"
"30089","-0.29108870029449463","-0.29108870029449463","-0.29108870029449463"
"30093","-0.2663595378398895","-0.2663595378398895","-0.2663595378398895"
"30097","-0.3001776933670044","-0.3001776933670044","-0.3001776933670044"
"30101","-0.2618821859359741","-0.2618821859359741","-0.2618821859359741"
"30103","-0.7454326748847961","-0.7454326748847961","-0.7454326748847961"
"30109","-0.8877773284912109","-0.8877773284912109","-0.8877773284912109"
"30115","-0.7889497876167297","-0.7889497876167297","-0.7889497876167297"
"30117","-0.929256796836853","-0.929256796836853","-0.929256796836853"
"30121","-0.750052809715271","-0.750052809715271","-0.750052809715271"
"30123","-0.4187527298927307","-0.4187527298927307","-0.4187527298927307"
"30125","-0.7603256106376648","-0.7603256106376648","-0.7603256106376648"
"30135","-0.6723777055740356","-0.6723777055740356","-0.6723777055740356"
"30137","-0.466949999332428","-0.466949999332428","-0.466949999332428"
"30139","-0.6650909781455994","-0.6650909781455994","-0.6650909781455994"
"30147","-0.19424226880073547","-0.19424226880073547","-0.19424226880073547"
"30149","-0.5096607208251953","-0.5096607208251953","-0.5096607208251953"
"30155","-0.16934728622436523","-0.16934728622436523","-0.16934728622436523"
"30159","-0.35164451599121094","-0.35164451599121094","-0.35164451599121094"
"30163","-0.16949710249900818","-0.16949710249900818","-0.16949710249900818"
"30169","-0.3079914450645447","-0.3079914450645447","-0.3079914450645447"
"30171","-1.0695195198059082","-1.0695195198059082","-1.0695195198059082"
"30173","-0.46236175298690796","-0.46236175298690796","-0.46236175298690796"
"30177","-0.7083983421325684","-0.7083983421325684","-0.7083983421325684"
"30179","-0.18802282214164734","-0.18802282214164734","-0.18802282214164734"
"30181","-0.5562529563903809","-0.5562529563903809","-0.5562529563903809"
"30185","-0.5908141732215881","-0.5908141732215881","-0.5908141732215881"
"30187","-0.5770946145057678","-0.5770946145057678","-0.5770946145057678"
"30189","-0.46286243200302124","-0.46286243200302124","-0.46286243200302124"
"30191","0","0","0"
"30193","-0.5341842174530029","-0.5341842174530029","-0.5341842174530029"
"30201","-0.7398810386657715","-0.7398810386657715","-0.7398810386657715"
"30203","-0.34909969568252563","-0.34909969568252563","-0.34909969568252563"
"30207","-0.41791805624961853","-0.41791805624961853","-0.41791805624961853"
"30209","-0.13393664360046387","-0.13393664360046387","-0.13393664360046387"
"30213","-0.2402733862400055","-0.2402733862400055","-0.2402733862400055"
"30217","-0.22188493609428406","-0.22188493609428406","-0.22188493609428406"
"30219","-0.48660990595817566","-0.48660990595817566","-0.48660990595817566"
"30223","-0.42193758487701416","-0.42193758487701416","-0.42193758487701416"
"30225","-0.5005824565887451","-0.5005824565887451","-0.5005824565887451"
"30229","-0.5524072647094727","-0.5524072647094727","-0.5524072647094727"
"30231","-0.6443596482276917","-0.6443596482276917","-0.6443596482276917"
"30233","-0.41951635479927063","-0.41951635479927063","-0.41951635479927063"
"30237","-0.42002061009407043","-0.42002061009407043","-0.42002061009407043"
"30239","-0.6727033257484436","-0.6727033257484436","-0.6727033257484436"
"30249","-0.5133129954338074","-0.5133129954338074","-0.5133129954338074"
"30251","-0.35990893840789795","-0.35990893840789795","-0.35990893840789795"
"30253","-0.3005032539367676","-0.3005032539367676","-0.3005032539367676"
"30261","-0.8210365772247314","-0.8210365772247314","-0.8210365772247314"
"30265","-1.0797263383865356","-1.0797263383865356","-1.0797263383865356"
"30267","-0.5041258931159973","-0.5041258931159973","-0.5041258931159973"
"30269","-0.12625093758106232","-0.12625093758106232","-0.12625093758106232"
"30271","-0.3010236620903015","-0.3010236620903015","-0.3010236620903015"
"30277","-0.18014076352119446","-0.18014076352119446","-0.18014076352119446"
"30283","-0.34193819761276245","-0.34193819761276245","-0.34193819761276245"
"30295","-0.955494225025177","-0.955494225025177","-0.955494225025177"
"30297","-0.6467552781105042","-0.6467552781105042","-0.6467552781105042"
"30299","-0.7810570001602173","-0.7810570001602173","-0.7810570001602173"
"30305","-0.6558270454406738","-0.6558270454406738","-0.6558270454406738"
"30307","-0.46901315450668335","-0.46901315450668335","-0.46901315450668335"
"30311","-0.18000459671020508","-0.18000459671020508","-0.18000459671020508"
"30313","-0.9506150484085083","-0.9506150484085083","-0.9506150484085083"
"30315","-0.3785005509853363","-0.3785005509853363","-0.3785005509853363"
"30317","-0.3949511647224426","-0.3949511647224426","-0.3949511647224426"
"30325","-0.8455482125282288","-0.8455482125282288","-0.8455482125282288"
"30327","-0.7912501692771912","-0.7912501692771912","-0.7912501692771912"
"30331","-0.6529638171195984","-0.6529638171195984","-0.6529638171195984"
"30335","-0.2425762414932251","-0.2425762414932251","-0.2425762414932251"
"30339","-0.6691840887069702","-0.6691840887069702","-0.6691840887069702"
"30341","-0.21863476932048798","-0.21863476932048798","-0.21863476932048798"
"30343","-0.1457468718290329","-0.1457468718290329","-0.1457468718290329"
"30345","-0.23533952236175537","-0.23533952236175537","-0.23533952236175537"
"30357","-0.17206306755542755","-0.17206306755542755","-0.17206306755542755"
"30363","-0.24146288633346558","-0.24146288633346558","-0.24146288633346558"
"30367","-0.28610342741012573","-0.28610342741012573","-0.28610342741012573"
"30369","-0.1456412672996521","-0.1456412672996521","-0.1456412672996521"
"30373","-0.5138494372367859","-0.5138494372367859","-0.5138494372367859"
"30375","-0.2576839327812195","-0.2576839327812195","-0.2576839327812195"
"30377","-0.522943377494812","-0.522943377494812","-0.522943377494812"
"30379","-1.3042681217193604","-1.3042681217193604","-1.3042681217193604"
"30383","-0.7076494693756104","-0.7076494693756104","-0.7076494693756104"
"30385","-0.40398380160331726","-0.40398380160331726","-0.40398380160331726"
"30391","-0.8793606162071228","-0.8793606162071228","-0.8793606162071228"
"30399","-0.2334708869457245","-0.2334708869457245","-0.2334708869457245"
"30401","-0.2939085066318512","-0.2939085066318512","-0.2939085066318512"
"30403","-0.27104946970939636","-0.27104946970939636","-0.27104946970939636"
"30407","-0.4743857979774475","-0.4743857979774475","-0.4743857979774475"
"30415","-0.25492238998413086","-0.25492238998413086","-0.25492238998413086"
"30417","-0.32470637559890747","-0.32470637559890747","-0.32470637559890747"
"30425","-0.4861152470111847","-0.4861152470111847","-0.4861152470111847"
"30437","-0.7960470914840698","-0.7960470914840698","-0.7960470914840698"
"30441","-0.8680018186569214","-0.8680018186569214","-0.8680018186569214"
"30445","-0.42656099796295166","-0.42656099796295166","-0.42656099796295166"
"30447","-1.3955451250076294","-1.3955451250076294","-1.3955451250076294"
"30451","-0.49962642788887024","-0.49962642788887024","-0.49962642788887024"
"30459","-0.3974807858467102","-0.3974807858467102","-0.3974807858467102"
"30461","-0.6292843818664551","-0.6292843818664551","-0.6292843818664551"
"30465","-0.6678680777549744","-0.6678680777549744","-0.6678680777549744"
"30471","-0.3635097146034241","-0.3635097146034241","-0.3635097146034241"
"30479","-0.16105802357196808","-0.16105802357196808","-0.16105802357196808"
"30483","-0.47412192821502686","-0.47412192821502686","-0.47412192821502686"
"30495","-0.9495933651924133","-0.9495933651924133","-0.9495933651924133"
"30499","-0.5879853367805481","-0.5879853367805481","-0.5879853367805481"
"30503","-0.46013277769088745","-0.46013277769088745","-0.46013277769088745"
"30513","-1.0399502515792847","-1.0399502515792847","-1.0399502515792847"
"30515","-0.2377699464559555","-0.2377699464559555","-0.2377699464559555"
"30525","-1.0041147470474243","-1.0041147470474243","-1.0041147470474243"
"30527","-0.9646757245063782","-0.9646757245063782","-0.9646757245063782"
"30531","-0.6096351146697998","-0.6096351146697998","-0.6096351146697998"
"30535","-0.41230863332748413","-0.41230863332748413","-0.41230863332748413"
"30537","-0.2492588758468628","-0.2492588758468628","-0.2492588758468628"
"30539","-0.440023273229599","-0.440023273229599","-0.440023273229599"
"30545","-0.2025277018547058","-0.2025277018547058","-0.2025277018547058"
"30549","-0.3229760527610779","-0.3229760527610779","-0.3229760527610779"
"30551","-0.392351359128952","-0.392351359128952","-0.392351359128952"
"30555","-0.4988527297973633","-0.4988527297973633","-0.4988527297973633"
"30557","-0.21768400073051453","-0.21768400073051453","-0.21768400073051453"
"30565","-0.2430661916732788","-0.2430661916732788","-0.2430661916732788"
"30567","-0.15345418453216553","-0.15345418453216553","-0.15345418453216553"
"30569","-0.21690720319747925","-0.21690720319747925","-0.21690720319747925"
"30579","-0.14121943712234497","-0.14121943712234497","-0.14121943712234497"
"30581","-0.25103914737701416","-0.25103914737701416","-0.25103914737701416"
"30587","-0.21495142579078674","-0.21495142579078674","-0.21495142579078674"
"30589","-0.04469175636768341","-0.04469175636768341","-0.04469175636768341"
"30601","-0.226628839969635","-0.226628839969635","-0.226628839969635"
"30603","-0.7181085348129272","-0.7181085348129272","-0.7181085348129272"
"30607","-0.24778389930725098","-0.24778389930725098","-0.24778389930725098"
"30611","-1.0129725933074951","-1.0129725933074951","-1.0129725933074951"
"30615","-1.2211167812347412","-1.2211167812347412","-1.2211167812347412"
"30619","-0.6415278315544128","-0.6415278315544128","-0.6415278315544128"
"30621","-0.9503575563430786","-0.9503575563430786","-0.9503575563430786"
"30623","-0.5359152555465698","-0.5359152555465698","-0.5359152555465698"
"30625","-0.1912263035774231","-0.1912263035774231","-0.1912263035774231"
