"Step","resilient-blaze-9 - Smallest CBF value","resilient-blaze-9 - Smallest CBF value__MIN","resilient-blaze-9 - Smallest CBF value__MAX"
"21305","-0.010301229543983936","-0.010301229543983936","-0.010301229543983936"
"21313","-0.08213172852993011","-0.08213172852993011","-0.08213172852993011"
"21315","-0.04453573003411293","-0.04453573003411293","-0.04453573003411293"
"21319","-0.024578461423516273","-0.024578461423516273","-0.024578461423516273"
"21321","-0.07341454923152924","-0.07341454923152924","-0.07341454923152924"
"21323","-0.10995358228683472","-0.10995358228683472","-0.10995358228683472"
"21325","-0.11298835277557373","-0.11298835277557373","-0.11298835277557373"
"21327","-0.0950394794344902","-0.0950394794344902","-0.0950394794344902"
"21329","-0.1166493371129036","-0.1166493371129036","-0.1166493371129036"
"21333","-0.07464565336704254","-0.07464565336704254","-0.07464565336704254"
"21335","-0.039280615746974945","-0.039280615746974945","-0.039280615746974945"
"21339","0.05057001858949661","0.05057001858949661","0.05057001858949661"
"21341","-0.005071802064776421","-0.005071802064776421","-0.005071802064776421"
"21345","-0.030514787882566452","-0.030514787882566452","-0.030514787882566452"
"21351","0.053232595324516296","0.053232595324516296","0.053232595324516296"
"21353","0.032757606357336044","0.032757606357336044","0.032757606357336044"
"21355","0.0166617538779974","0.0166617538779974","0.0166617538779974"
"21363","-0.02170519344508648","-0.02170519344508648","-0.02170519344508648"
"21365","-0.09765591472387314","-0.09765591472387314","-0.09765591472387314"
"21367","-0.16438017785549164","-0.16438017785549164","-0.16438017785549164"
"21369","0.1537827104330063","0.1537827104330063","0.1537827104330063"
"21373","0.03082999400794506","0.03082999400794506","0.03082999400794506"
"21375","-0.04591565579175949","-0.04591565579175949","-0.04591565579175949"
"21377","-0.10654158145189285","-0.10654158145189285","-0.10654158145189285"
"21381","-0.16017533838748932","-0.16017533838748932","-0.16017533838748932"
"21385","-0.11427552998065948","-0.11427552998065948","-0.11427552998065948"
"21387","-0.08191074430942535","-0.08191074430942535","-0.08191074430942535"
"21391","-0.07477837800979614","-0.07477837800979614","-0.07477837800979614"
"21395","-0.15523278713226318","-0.15523278713226318","-0.15523278713226318"
"21397","-0.20300593972206116","-0.20300593972206116","-0.20300593972206116"
"21399","-0.19787900149822235","-0.19787900149822235","-0.19787900149822235"
"21401","-0.13230755925178528","-0.13230755925178528","-0.13230755925178528"
"21407","0.014175990596413612","0.014175990596413612","0.014175990596413612"
"21409","-0.026731103658676147","-0.026731103658676147","-0.026731103658676147"
"21413","-0.024935312569141388","-0.024935312569141388","-0.024935312569141388"
"21415","-0.08714849501848221","-0.08714849501848221","-0.08714849501848221"
"21421","-0.18827959895133972","-0.18827959895133972","-0.18827959895133972"
"21429","-0.13423943519592285","-0.13423943519592285","-0.13423943519592285"
"21431","-0.12225954979658127","-0.12225954979658127","-0.12225954979658127"
"21435","-0.08461614698171616","-0.08461614698171616","-0.08461614698171616"
"21441","-0.11954601854085922","-0.11954601854085922","-0.11954601854085922"
"21443","-0.18245412409305573","-0.18245412409305573","-0.18245412409305573"
"21447","-0.08213738352060318","-0.08213738352060318","-0.08213738352060318"
"21449","-0.09375427663326263","-0.09375427663326263","-0.09375427663326263"
"21451","-0.11384695023298264","-0.11384695023298264","-0.11384695023298264"
"21453","-0.147406667470932","-0.147406667470932","-0.147406667470932"
"21457","-0.1868879348039627","-0.1868879348039627","-0.1868879348039627"
"21459","-0.20515428483486176","-0.20515428483486176","-0.20515428483486176"
"21461","-0.22608020901679993","-0.22608020901679993","-0.22608020901679993"
"21477","-0.10167670249938965","-0.10167670249938965","-0.10167670249938965"
"21481","-0.17502570152282715","-0.17502570152282715","-0.17502570152282715"
"21483","-0.1710900068283081","-0.1710900068283081","-0.1710900068283081"
"21489","-0.05656887963414192","-0.05656887963414192","-0.05656887963414192"
"21491","-0.00502887275069952","-0.00502887275069952","-0.00502887275069952"
"21493","0.01280184369534254","0.01280184369534254","0.01280184369534254"
"21497","0.007341132964938879","0.007341132964938879","0.007341132964938879"
"21499","0.013608780689537525","0.013608780689537525","0.013608780689537525"
"21501","-0.0074401660822331905","-0.0074401660822331905","-0.0074401660822331905"
"21503","-0.03794025629758835","-0.03794025629758835","-0.03794025629758835"
"21509","-0.08559969812631607","-0.08559969812631607","-0.08559969812631607"
"21511","-0.051526859402656555","-0.051526859402656555","-0.051526859402656555"
"21513","-0.05324714630842209","-0.05324714630842209","-0.05324714630842209"
"21517","-0.13258671760559082","-0.13258671760559082","-0.13258671760559082"
"21519","-0.14227475225925446","-0.14227475225925446","-0.14227475225925446"
"21523","-0.10504607856273651","-0.10504607856273651","-0.10504607856273651"
"21525","-0.09999256581068039","-0.09999256581068039","-0.09999256581068039"
"21527","-0.12005922943353653","-0.12005922943353653","-0.12005922943353653"
"21535","-0.1117149144411087","-0.1117149144411087","-0.1117149144411087"
"21537","-0.05797825753688812","-0.05797825753688812","-0.05797825753688812"
"21541","-0.09265594929456711","-0.09265594929456711","-0.09265594929456711"
"21543","-0.08878855407238007","-0.08878855407238007","-0.08878855407238007"
"21557","0.041091907769441605","0.041091907769441605","0.041091907769441605"
"21561","-0.03842565044760704","-0.03842565044760704","-0.03842565044760704"
"21563","-0.12312235683202744","-0.12312235683202744","-0.12312235683202744"
"21565","0.10311099886894226","0.10311099886894226","0.10311099886894226"
"21567","0.055958203971385956","0.055958203971385956","0.055958203971385956"
"21573","-0.00846262089908123","-0.00846262089908123","-0.00846262089908123"
"21579","-0.04662397876381874","-0.04662397876381874","-0.04662397876381874"
"21581","-0.04599098488688469","-0.04599098488688469","-0.04599098488688469"
"21583","-0.024659300222992897","-0.024659300222992897","-0.024659300222992897"
"21591","0.08847085386514664","0.08847085386514664","0.08847085386514664"
"21595","0.021056203171610832","0.021056203171610832","0.021056203171610832"
"21599","0.020982302725315094","0.020982302725315094","0.020982302725315094"
"21601","0.01753820665180683","0.01753820665180683","0.01753820665180683"
"21603","-0.05400894954800606","-0.05400894954800606","-0.05400894954800606"
"21607","-0.165359228849411","-0.165359228849411","-0.165359228849411"
"21609","-0.18522971868515015","-0.18522971868515015","-0.18522971868515015"
"21613","-0.14421918988227844","-0.14421918988227844","-0.14421918988227844"
"21615","-0.10940081626176834","-0.10940081626176834","-0.10940081626176834"
"21617","-0.16297073662281036","-0.16297073662281036","-0.16297073662281036"
"21619","-0.13038010895252228","-0.13038010895252228","-0.13038010895252228"
"21621","-0.14342568814754486","-0.14342568814754486","-0.14342568814754486"
"21631","-0.014545906335115433","-0.014545906335115433","-0.014545906335115433"
"21633","-0.010616342537105083","-0.010616342537105083","-0.010616342537105083"
"21635","-0.0181629229336977","-0.0181629229336977","-0.0181629229336977"
"21637","-0.014557836577296257","-0.014557836577296257","-0.014557836577296257"
"21641","-0.03555574640631676","-0.03555574640631676","-0.03555574640631676"
"21643","-0.0188553836196661","-0.0188553836196661","-0.0188553836196661"
"21647","-0.011128783226013184","-0.011128783226013184","-0.011128783226013184"
"21649","-0.0737219825387001","-0.0737219825387001","-0.0737219825387001"
"21651","-0.11478693038225174","-0.11478693038225174","-0.11478693038225174"
"21655","-0.1163502112030983","-0.1163502112030983","-0.1163502112030983"
"21659","-0.05858072265982628","-0.05858072265982628","-0.05858072265982628"
"21661","-0.12735822796821594","-0.12735822796821594","-0.12735822796821594"
"21665","-0.22392752766609192","-0.22392752766609192","-0.22392752766609192"
"21671","-0.16437272727489471","-0.16437272727489471","-0.16437272727489471"
"21683","-0.00947609730064869","-0.00947609730064869","-0.00947609730064869"
"21685","0.02795412763953209","0.02795412763953209","0.02795412763953209"
"21687","-0.013072987087070942","-0.013072987087070942","-0.013072987087070942"
"21691","-0.08286899328231812","-0.08286899328231812","-0.08286899328231812"
"21693","-0.006735167466104031","-0.006735167466104031","-0.006735167466104031"
"21697","-0.0333842858672142","-0.0333842858672142","-0.0333842858672142"
"21705","0.00901799276471138","0.00901799276471138","0.00901799276471138"
"21711","-0.0824517235159874","-0.0824517235159874","-0.0824517235159874"
"21717","-0.0017669121734797955","-0.0017669121734797955","-0.0017669121734797955"
"21723","0.017533279955387115","0.017533279955387115","0.017533279955387115"
"21727","-0.015585680492222309","-0.015585680492222309","-0.015585680492222309"
"21737","0.008155230432748795","0.008155230432748795","0.008155230432748795"
"21741","-0.03495325893163681","-0.03495325893163681","-0.03495325893163681"
"21747","-0.07342615723609924","-0.07342615723609924","-0.07342615723609924"
"21749","-0.1107737198472023","-0.1107737198472023","-0.1107737198472023"
"21751","-0.1112382560968399","-0.1112382560968399","-0.1112382560968399"
"21755","-0.03843844681978226","-0.03843844681978226","-0.03843844681978226"
"21759","-0.09172854572534561","-0.09172854572534561","-0.09172854572534561"
"21763","-0.15649127960205078","-0.15649127960205078","-0.15649127960205078"
"21769","-0.16699834167957306","-0.16699834167957306","-0.16699834167957306"
"21777","-0.11044993251562119","-0.11044993251562119","-0.11044993251562119"
"21783","-0.10146939754486084","-0.10146939754486084","-0.10146939754486084"
"21785","-0.12207723408937454","-0.12207723408937454","-0.12207723408937454"
"21793","-0.02897612750530243","-0.02897612750530243","-0.02897612750530243"
"21795","-0.038724061101675034","-0.038724061101675034","-0.038724061101675034"
"21801","-0.07765677571296692","-0.07765677571296692","-0.07765677571296692"
"21807","-0.19019627571105957","-0.19019627571105957","-0.19019627571105957"
"21809","-0.19065217673778534","-0.19065217673778534","-0.19065217673778534"
"21811","-0.18387961387634277","-0.18387961387634277","-0.18387961387634277"
"21815","-0.15624764561653137","-0.15624764561653137","-0.15624764561653137"
"21817","-0.13989917933940887","-0.13989917933940887","-0.13989917933940887"
"21823","-0.1927434653043747","-0.1927434653043747","-0.1927434653043747"
"21825","-0.10890685766935349","-0.10890685766935349","-0.10890685766935349"
"21827","-0.13635508716106415","-0.13635508716106415","-0.13635508716106415"
"21829","-0.16061265766620636","-0.16061265766620636","-0.16061265766620636"
"21837","-0.2740571200847626","-0.2740571200847626","-0.2740571200847626"
"21843","0.06639845669269562","0.06639845669269562","0.06639845669269562"
"21847","0.01897893100976944","0.01897893100976944","0.01897893100976944"
"21849","-0.022004421800374985","-0.022004421800374985","-0.022004421800374985"
"21851","-0.007464960217475891","-0.007464960217475891","-0.007464960217475891"
"21855","-0.025280164554715157","-0.025280164554715157","-0.025280164554715157"
"21857","-0.00721135176718235","-0.00721135176718235","-0.00721135176718235"
"21865","-0.07721401005983353","-0.07721401005983353","-0.07721401005983353"
"21867","-0.10246307402849197","-0.10246307402849197","-0.10246307402849197"
"21877","-0.2845940887928009","-0.2845940887928009","-0.2845940887928009"
"21881","-0.18116196990013123","-0.18116196990013123","-0.18116196990013123"
"21885","-0.039126016199588776","-0.039126016199588776","-0.039126016199588776"
"21891","-0.014940649271011353","-0.014940649271011353","-0.014940649271011353"
"21905","-0.1805173009634018","-0.1805173009634018","-0.1805173009634018"
"21915","-0.20657315850257874","-0.20657315850257874","-0.20657315850257874"
"21919","-0.045715536922216415","-0.045715536922216415","-0.045715536922216415"
"21923","-0.051899176090955734","-0.051899176090955734","-0.051899176090955734"
"21925","-0.05587400496006012","-0.05587400496006012","-0.05587400496006012"
"21927","-0.04431174695491791","-0.04431174695491791","-0.04431174695491791"
"21929","-0.01886148564517498","-0.01886148564517498","-0.01886148564517498"
"21931","0.017583440989255905","0.017583440989255905","0.017583440989255905"
"21933","0.05356251075863838","0.05356251075863838","0.05356251075863838"
"21939","-0.030126649886369705","-0.030126649886369705","-0.030126649886369705"
"21941","-0.09749457985162735","-0.09749457985162735","-0.09749457985162735"
"21949","-0.18993529677391052","-0.18993529677391052","-0.18993529677391052"
"21953","-0.12399866431951523","-0.12399866431951523","-0.12399866431951523"
"21955","-0.12278479337692261","-0.12278479337692261","-0.12278479337692261"
"21959","-0.08648774772882462","-0.08648774772882462","-0.08648774772882462"
"21963","-0.12951834499835968","-0.12951834499835968","-0.12951834499835968"
"21969","-0.10053210705518723","-0.10053210705518723","-0.10053210705518723"
"21973","-0.07713044434785843","-0.07713044434785843","-0.07713044434785843"
"21979","-0.12818627059459686","-0.12818627059459686","-0.12818627059459686"
"21981","-0.1976780891418457","-0.1976780891418457","-0.1976780891418457"
"21985","-0.05633391812443733","-0.05633391812443733","-0.05633391812443733"
"21987","-0.09308014065027237","-0.09308014065027237","-0.09308014065027237"
"21991","-0.13991817831993103","-0.13991817831993103","-0.13991817831993103"
"22003","-0.05548989027738571","-0.05548989027738571","-0.05548989027738571"
"22005","-0.0041513629257678986","-0.0041513629257678986","-0.0041513629257678986"
"22007","-0.09086374193429947","-0.09086374193429947","-0.09086374193429947"
"22017","-0.06251748651266098","-0.06251748651266098","-0.06251748651266098"
"22021","-0.020480159670114517","-0.020480159670114517","-0.020480159670114517"
"22023","-0.0016551377484574914","-0.0016551377484574914","-0.0016551377484574914"
