"Step","rare-brook-31 - CBF constraint(unfiltered)","rare-brook-31 - CBF constraint(unfiltered)__MIN","rare-brook-31 - CBF constraint(unfiltered)__MAX"
"39223","-0.011221959255635738","-0.011221959255635738","-0.011221959255635738"
"39227","-0.00968388095498085","-0.00968388095498085","-0.00968388095498085"
"39229","-0.010761503130197525","-0.010761503130197525","-0.010761503130197525"
"39233","-0.011678894981741905","-0.011678894981741905","-0.011678894981741905"
"39245","-0.002935477066785097","-0.002935477066785097","-0.002935477066785097"
"39247","-0.016029439866542816","-0.016029439866542816","-0.016029439866542816"
"39249","-0.00878230482339859","-0.00878230482339859","-0.00878230482339859"
"39253","-0.01811891794204712","-0.01811891794204712","-0.01811891794204712"
"39255","-0.020288031548261642","-0.020288031548261642","-0.020288031548261642"
"39259","-0.007159286178648472","-0.007159286178648472","-0.007159286178648472"
"39261","-0.016214104369282722","-0.016214104369282722","-0.016214104369282722"
"39269","-0.012176462449133396","-0.012176462449133396","-0.012176462449133396"
"39273","-0.0059079499915242195","-0.0059079499915242195","-0.0059079499915242195"
"39279","-0.009707871824502945","-0.009707871824502945","-0.009707871824502945"
"39283","-0.009206274524331093","-0.009206274524331093","-0.009206274524331093"
"39291","-0.01545832958072424","-0.01545832958072424","-0.01545832958072424"
"39299","-0.005043582525104284","-0.005043582525104284","-0.005043582525104284"
"39303","-0.0030729358550161123","-0.0030729358550161123","-0.0030729358550161123"
"39307","-0.01193098071962595","-0.01193098071962595","-0.01193098071962595"
"39309","-0.011297527700662613","-0.011297527700662613","-0.011297527700662613"
"39311","-0.013878636062145233","-0.013878636062145233","-0.013878636062145233"
"39321","-0.015083245933055878","-0.015083245933055878","-0.015083245933055878"
"39335","-0.006743265315890312","-0.006743265315890312","-0.006743265315890312"
"39337","-0.0078463489189744","-0.0078463489189744","-0.0078463489189744"
"39339","-0.012581542134284973","-0.012581542134284973","-0.012581542134284973"
"39345","-0.006961684674024582","-0.006961684674024582","-0.006961684674024582"
"39349","-0.008401768282055855","-0.008401768282055855","-0.008401768282055855"
"39351","-0.00909308809787035","-0.00909308809787035","-0.00909308809787035"
"39357","-0.004017896484583616","-0.004017896484583616","-0.004017896484583616"
"39359","-0.006839423906058073","-0.006839423906058073","-0.006839423906058073"
"39363","-0.006550655700266361","-0.006550655700266361","-0.006550655700266361"
"39369","-0.026928462088108063","-0.026928462088108063","-0.026928462088108063"
"39373","-0.016890304163098335","-0.016890304163098335","-0.016890304163098335"
"39385","-0.010756248608231544","-0.010756248608231544","-0.010756248608231544"
"39389","-0.010940835811197758","-0.010940835811197758","-0.010940835811197758"
"39391","-0.015482461079955101","-0.015482461079955101","-0.015482461079955101"
"39401","-0.01250710990279913","-0.01250710990279913","-0.01250710990279913"
"39403","-0.013023531064391136","-0.013023531064391136","-0.013023531064391136"
"39413","-0.013343974016606808","-0.013343974016606808","-0.013343974016606808"
"39415","-0.008727682754397392","-0.008727682754397392","-0.008727682754397392"
"39419","-0.011133679188787937","-0.011133679188787937","-0.011133679188787937"
"39421","-0.01876058615744114","-0.01876058615744114","-0.01876058615744114"
"39423","-0.01146610826253891","-0.01146610826253891","-0.01146610826253891"
"39429","-0.009210659191012383","-0.009210659191012383","-0.009210659191012383"
"39437","-0.007354237604886293","-0.007354237604886293","-0.007354237604886293"
"39457","-0.014086770825088024","-0.014086770825088024","-0.014086770825088024"
"39461","-0.007832858711481094","-0.007832858711481094","-0.007832858711481094"
"39463","-0.008098197169601917","-0.008098197169601917","-0.008098197169601917"
"39465","-0.008106370456516743","-0.008106370456516743","-0.008106370456516743"
"39475","-0.004883049987256527","-0.004883049987256527","-0.004883049987256527"
"39485","-0.0033536541741341352","-0.0033536541741341352","-0.0033536541741341352"
"39505","-0.008551246486604214","-0.008551246486604214","-0.008551246486604214"
"39509","-0.011393945664167404","-0.011393945664167404","-0.011393945664167404"
"39513","-0.020328279584646225","-0.020328279584646225","-0.020328279584646225"
"39515","-0.014680519700050354","-0.014680519700050354","-0.014680519700050354"
"39525","-0.013589844107627869","-0.013589844107627869","-0.013589844107627869"
"39527","-0.013885801658034325","-0.013885801658034325","-0.013885801658034325"
"39539","-0.005114158149808645","-0.005114158149808645","-0.005114158149808645"
"39543","-0.007246718741953373","-0.007246718741953373","-0.007246718741953373"
"39547","-0.013330568559467793","-0.013330568559467793","-0.013330568559467793"
"39549","-0.011965131387114525","-0.011965131387114525","-0.011965131387114525"
"39575","-0.011887649074196815","-0.011887649074196815","-0.011887649074196815"
"39577","-0.009216738864779472","-0.009216738864779472","-0.009216738864779472"
"39579","-0.01559494435787201","-0.01559494435787201","-0.01559494435787201"
"39589","-0.010974159464240074","-0.010974159464240074","-0.010974159464240074"
"39599","-0.00642262352630496","-0.00642262352630496","-0.00642262352630496"
"39607","-0.010736655443906784","-0.010736655443906784","-0.010736655443906784"
"39611","-0.007354161702096462","-0.007354161702096462","-0.007354161702096462"
"39617","-0.004535830579698086","-0.004535830579698086","-0.004535830579698086"
"39619","-0.004467841703444719","-0.004467841703444719","-0.004467841703444719"
"39621","-0.004188586492091417","-0.004188586492091417","-0.004188586492091417"
"39627","-0.006617947947233915","-0.006617947947233915","-0.006617947947233915"
"39633","-0.01126953773200512","-0.01126953773200512","-0.01126953773200512"
"39637","-0.011670615524053574","-0.011670615524053574","-0.011670615524053574"
"39643","-0.010671930387616158","-0.010671930387616158","-0.010671930387616158"
"39647","-0.010179090313613415","-0.010179090313613415","-0.010179090313613415"
"39651","-0.01066342368721962","-0.01066342368721962","-0.01066342368721962"
"39653","-0.012183897197246552","-0.012183897197246552","-0.012183897197246552"
"39657","-0.010106150060892105","-0.010106150060892105","-0.010106150060892105"
"39665","-0.005381056107580662","-0.005381056107580662","-0.005381056107580662"
"39677","-0.006246558390557766","-0.006246558390557766","-0.006246558390557766"
"39681","-0.00804811529815197","-0.00804811529815197","-0.00804811529815197"
"39683","-0.0048817796632647514","-0.0048817796632647514","-0.0048817796632647514"
"39687","-0.010094203986227512","-0.010094203986227512","-0.010094203986227512"
"39695","-0.005948879290372133","-0.005948879290372133","-0.005948879290372133"
"39697","-0.00623408704996109","-0.00623408704996109","-0.00623408704996109"
"39709","-0.0064834728837013245","-0.0064834728837013245","-0.0064834728837013245"
"39713","-0.00925744604319334","-0.00925744604319334","-0.00925744604319334"
"39717","-0.010036559775471687","-0.010036559775471687","-0.010036559775471687"
"39719","-0.004693394526839256","-0.004693394526839256","-0.004693394526839256"
"39723","-0.007649090141057968","-0.007649090141057968","-0.007649090141057968"
"39735","-0.006904382724314928","-0.006904382724314928","-0.006904382724314928"
"39739","-0.0063457367941737175","-0.0063457367941737175","-0.0063457367941737175"
"39745","-0.012081576511263847","-0.012081576511263847","-0.012081576511263847"
"39767","-0.01920468918979168","-0.01920468918979168","-0.01920468918979168"
"39775","-0.008095942437648773","-0.008095942437648773","-0.008095942437648773"
"39781","-0.0144474096596241","-0.0144474096596241","-0.0144474096596241"
"39785","-0.011721061542630196","-0.011721061542630196","-0.011721061542630196"
"39787","-0.00814213976264","-0.00814213976264","-0.00814213976264"
"39791","-0.012530864216387272","-0.012530864216387272","-0.012530864216387272"
"39793","-0.007665764540433884","-0.007665764540433884","-0.007665764540433884"
"39805","-0.006960673723369837","-0.006960673723369837","-0.006960673723369837"
"39809","-0.006573420949280262","-0.006573420949280262","-0.006573420949280262"
"39817","-0.005326984450221062","-0.005326984450221062","-0.005326984450221062"
"39819","-0.01021495833992958","-0.01021495833992958","-0.01021495833992958"
"39823","-0.005762628745287657","-0.005762628745287657","-0.005762628745287657"
"39829","-0.006710046902298927","-0.006710046902298927","-0.006710046902298927"
"39833","-0.00514629390090704","-0.00514629390090704","-0.00514629390090704"
"39835","-0.005606804508715868","-0.005606804508715868","-0.005606804508715868"
"39847","-0.005868167616426945","-0.005868167616426945","-0.005868167616426945"
"39861","-0.008092121221125126","-0.008092121221125126","-0.008092121221125126"
"39863","-0.011377823539078236","-0.011377823539078236","-0.011377823539078236"
"39867","-0.005904165096580982","-0.005904165096580982","-0.005904165096580982"
"39871","-0.0013973305467516184","-0.0013973305467516184","-0.0013973305467516184"
"39879","-0.016340181231498718","-0.016340181231498718","-0.016340181231498718"
"39881","-0.0052145239897072315","-0.0052145239897072315","-0.0052145239897072315"
"39897","-0.011860602535307407","-0.011860602535307407","-0.011860602535307407"
"39899","-0.0063057346269488335","-0.0063057346269488335","-0.0063057346269488335"
"39901","-0.011880358681082726","-0.011880358681082726","-0.011880358681082726"
"39903","-0.011376040056347847","-0.011376040056347847","-0.011376040056347847"
"39913","-0.010671606287360191","-0.010671606287360191","-0.010671606287360191"
"39917","-0.011926868930459023","-0.011926868930459023","-0.011926868930459023"
"39919","-0.009869247674942017","-0.009869247674942017","-0.009869247674942017"
"39921","-0.009513426572084427","-0.009513426572084427","-0.009513426572084427"
"39935","-0.00458377692848444","-0.00458377692848444","-0.00458377692848444"
"39947","-0.013663673773407936","-0.013663673773407936","-0.013663673773407936"
"39949","-0.008562345989048481","-0.008562345989048481","-0.008562345989048481"
"39953","-0.00852727796882391","-0.00852727796882391","-0.00852727796882391"
"39963","-0.0030823543202131987","-0.0030823543202131987","-0.0030823543202131987"
"39973","-0.004665006417781115","-0.004665006417781115","-0.004665006417781115"
"39975","-0.0072774868458509445","-0.0072774868458509445","-0.0072774868458509445"
"39987","-0.005311171058565378","-0.005311171058565378","-0.005311171058565378"
"39989","-0.005648215301334858","-0.005648215301334858","-0.005648215301334858"
"39995","-0.00564150745049119","-0.00564150745049119","-0.00564150745049119"
"39997","-0.0052700350061059","-0.0052700350061059","-0.0052700350061059"
"40001","-0.009932245127856731","-0.009932245127856731","-0.009932245127856731"
"40005","-0.0030296912882477045","-0.0030296912882477045","-0.0030296912882477045"
"40007","-0.011409425176680088","-0.011409425176680088","-0.011409425176680088"
"40011","-0.01956823840737343","-0.01956823840737343","-0.01956823840737343"
"40025","-0.010393811389803886","-0.010393811389803886","-0.010393811389803886"
"40027","-0.00911526009440422","-0.00911526009440422","-0.00911526009440422"
"40029","-0.014632118865847588","-0.014632118865847588","-0.014632118865847588"
"40039","-0.0038917632773518562","-0.0038917632773518562","-0.0038917632773518562"
"40049","-0.00829210877418518","-0.00829210877418518","-0.00829210877418518"
"40055","-0.005727200768887997","-0.005727200768887997","-0.005727200768887997"
"40057","-0.002730664564296603","-0.002730664564296603","-0.002730664564296603"
"40061","-0.007941178977489471","-0.007941178977489471","-0.007941178977489471"
"40063","-0.005382916424423456","-0.005382916424423456","-0.005382916424423456"
"40075","-0.016623998060822487","-0.016623998060822487","-0.016623998060822487"
"40083","-0.011391778476536274","-0.011391778476536274","-0.011391778476536274"
"40087","-0.01701195351779461","-0.01701195351779461","-0.01701195351779461"
"40097","-0.007690509781241417","-0.007690509781241417","-0.007690509781241417"
"40099","-0.011924749240279198","-0.011924749240279198","-0.011924749240279198"
"40101","-0.012714853510260582","-0.012714853510260582","-0.012714853510260582"
"40115","-0.014520484954118729","-0.014520484954118729","-0.014520484954118729"
"40121","-0.015301158651709557","-0.015301158651709557","-0.015301158651709557"
"40129","-0.015791717916727066","-0.015791717916727066","-0.015791717916727066"
"40135","-0.00951479934155941","-0.00951479934155941","-0.00951479934155941"
"40137","-0.006134349852800369","-0.006134349852800369","-0.006134349852800369"
"40141","-0.01107032410800457","-0.01107032410800457","-0.01107032410800457"
"40143","-0.022392161190509796","-0.022392161190509796","-0.022392161190509796"
"40147","-0.010219302959740162","-0.010219302959740162","-0.010219302959740162"
"40169","-0.006199208088219166","-0.006199208088219166","-0.006199208088219166"
"40173","-0.0031774798408150673","-0.0031774798408150673","-0.0031774798408150673"
"40181","-0.007893998175859451","-0.007893998175859451","-0.007893998175859451"
"40183","-0.004936511628329754","-0.004936511628329754","-0.004936511628329754"
"40189","-0.008791189640760422","-0.008791189640760422","-0.008791189640760422"
"40191","-0.0038719044532626867","-0.0038719044532626867","-0.0038719044532626867"
"40197","-0.0043775103986263275","-0.0043775103986263275","-0.0043775103986263275"
"40205","-0.017766354605555534","-0.017766354605555534","-0.017766354605555534"
"40229","-0.01211687084287405","-0.01211687084287405","-0.01211687084287405"
